headline,label
Tujhe kal ke match ka score yaad hai  \U0001 f3 cf,0
Tera new outfit kaafi stylish lag raha hai \U0001 f457,0
Tujhe kal ke chai ka taste kaise laga  \u2615,0
Tere decor kaafi modern lag raha hai \U0001 f6cb\uf e0 f,0
Tere suggestions hamesha productive hote hain \U0001f44 d,0
Mujhe tere saath coffee pe discussion karna kaafi accha lagta hai \ u2615,0
Tujhe kal ka sunset dekhne kaise laga  \U0001 f305,0
Tere saath ghoomne ka maza alag hi hota hai \U0001f30 d,0
Mujhe tere new shoes ka style kaafi cool lagta hai \U0001f45 f,0
Tere saath chai pe baithna kaafi relaxing hota hai \ u2615,0
Mujhe kal ka weather kaafi fresh lag raha tha \U0001 f324 \uf e0f,0
Tere fitness routine se mujhe motivation milti hai \U0001f4 aa,0
Tere suggestions hamesha helpful hote hain \U0001f44 d,0
Tere nayi chai recipe ka taste kaafi accha tha \ u2615,0
Tere saath trip ka experience kaafi fun tha \U0001 f3 de\uf e0 f,0
Mujhe kal ka sunset kaafi soothing laga \U0001 f305,0
Tere saath chai pe discussion kaafi engaging hoti hai \ u2615,0
Tujhe kal ka match ka final result pata hai  \U0001 f3 cf,0
Tere nayi movie ka plot kaafi interesting lag raha hai \U0001 f3 ac,0
Mujhe tere saath conversation hamesha valuable lagti hai \U0001f4 ac,0
Tere saath gym session kaafi motivating hota hai \U0001f4 aa,0
Mujhe tere saath chai pe discussion kaafi achha lagta hai \ u2615,0
Tere suggestions hamesha helpful hote hain \U0001f44 d,0
Tujhe chai ke naye flavors kaise lage  \u2615,0
Tere decor kaafi stylish lag raha hai \U0001 f6cb\uf e0 f,0
Tere new gadgets ka design kaafi sleek lag raha hai \U0001 f4f1,0
Tere saath long drive kaafi peaceful lagi \U0001f697,0
Tere new haircut kaafi mast lag raha hai \ u2702 \ufe0f,0
Tere fitness goals kaafi inspiring hain \U0001f4 aa,0
Tere saath chai pe baithne ka maza alag hi hota hai \ u2615,0
Tujhe kal ke sunset ka view kaisa laga  \U0001 f305,0
Mujhe tere saath ghoomne kaafi accha lagta hai \U0001 f3 de\uf e0 f,0
Tere saath chai pe discussion kab karenge  \u2615,0
Mujhe tere saath travel karna hamesha fun lagta hai \U0001f30 d,0
Tujhe kal ke chai ka taste kaise laga  \u2615,0
Tere saath chai pe discuss karna kaafi fruitful hota hai \ u2615,0
Mujhe tere fitness routine se hamesha motivation milti hai \U0001f4 aa,0
Tujhe kal ka match ka score pata hai  \U0001 f3 cf,0
Tere nayi chai recipe ka taste kaafi accha laga \ u2615,0
Mujhe tere saath chai pe baithna kaafi relaxing lagta hai \ u2615,0
Mujhe tere decor ideas kaafi pasand aate hain \U0001 f6 cb\uf e0 f,0
Tere fitness routine kaafi disciplined lag raha hai \U0001f4 aa,0
Tere new haircut kaafi stylish lag raha hai \ u2702 \ufe0f,0
Tujhe kal ke dinner ka taste kaise laga  \U0001f37 d\uf e0 f,0
Tere suggestions hamesha valuable hote hain \U0001f44 d,0
Mujhe tere saath chai pe discussion kaafi productive lagti hai \ u2615,0
Tere fitness tips se hamesha motivation milti hai,0
Tu toh total loser hai kabhi kuch thik se kar nahi sakta ,1
Lagta hai dimag ghar pe bhool aaya itni stupid cheezein kaise bol leta hai ,1
Apni shakal dekhi hai kabhi  Bilkul ullu lagta hai ,1
Kya fayda tumhare jaise nakam logon se baat karne ka ,1
Tere jaise bewakoof ko toh social media pe hona hi nahi chahiye ,1
Lagta hai koi sense nahi hai tujhme bas bakwaas karta rehta hai ,1
Yeh kya paka rahe ho  Tumse zyada irritating insaan kabhi nahi dekha ,1
Hamesha faltu ki batein karta hai bilkul zero dimaag wala hai ,1
Har baar fail hota hai tu toh kabhi kuch nahi kar paayega ,1
Tumhare jaise log sirf mazak banne ke liye hi baithe hain ,1
Tu bas bakwas karna jaanta hai kaam ka kuch nahi hai ,1
Lagta hai tera future bhi tere jaise bekaar hi hoga ,1
Itni stupid baat kaise kar sakta hai tu ,1
Tumse zyada bekar insaan maine kabhi nahi dekha ,1
Tu hamesha har cheez mein fail hi rahega ,1
Jitna bhi try kar le tu kabhi successful nahi hoga ,1
Tumhari zindagi hi joke hai ,1
Tere jaise bewakoof logo ka koi future nahi hai ,1
Tujhse kuch bhi expect karna hi galti hai ,1
Apna muh band rakha kar tu kuch nahi jaanta ,1
Tum bas attention ke liye faltu drama karte ho,1
Tujhe samajh kab aayegi ki tu kitna dumb hai ,1
Shakal se hi lagta hai ke kuch kaam ka nahi karega ,1
Har baar tu bas time waste karta hai ,1
Tu kabhi kuch useful kaam nahi karega ,1
Tumhara sense of humor toh bilkul dead hai ,1
Lagta hai tumhari akal ghaas charne gayi hai ,1
Itni bewakoofi kaise hoti hai kisi mein ,1
Har baat mein ulti seedhi baatein hi karte ho,1
Tujhe toh basics bhi nahi aate ,1
Tu bas ek free ka comedian hai sabko hasaane ke liye ,1
Tujhse baat karna mere waqt ki barbaadi hai ,1
Tujhe social media ka license kaise mil gaya ,1
Tu bas ek failure hai kabhi kuch nahi banega ,1
Tumhe itna samajhne mein kitna time lagega ki tum useless ho ,1
Tere jaise log duniya ka bojh hain ,1
Tu bas ek attention seeker hai aur kuch nahi ,1
Har baat mein tu bas faltu ka drama karta hai ,1
Tujhse kuch bhi expect karna bilkul bekaar hai ,1
Tere jaise bekaar insaan se kabhi kuch nahi hoga ,1
Tujhe toh basics bhi nahi pata phir bhi expert banne ka dikhawa kar raha hai ,1
Tujhse zyada annoying insaan maine kabhi nahi dekha ,1
Tumhari soch bilkul bekar hai tumhe kuch samajh hi nahi aati ,1
Har baar tum bas apni stupidity dikhate ho,1
Tere jaisa gadha kabhi nahi dekha ,1
Tu jitna bhi try karle kabhi successful nahi hoga ,1
Lagta hai tu dimag ghar bhool gaya hai ,1
Har baat mein faltu ka drama tu kab sudhrega ,1
Tujhse baat karna bilkul bekaar hai tu kuch samajh nahi sakta ,1
Shakal se hi lagta hai ki tu bewakoof hai ,1
Tere jaise dumb log ka kuch nahi ho sakta ,1
Tu kabhi kuch seekhne ki koshish karega ya bas bewakoofi karta rahega ,1
Har baar tujhe samjhane ka koi fayda nahi hai ,1
Tu bas bakwas karna jaanta hai kaam ka kuch nahi hai \U0001 f612,1
Lagta hai tera future bhi tere jaise bekaar hi hoga \U0001 f611,1
Itni stupid baat kaise kar sakta hai tu  \U0001 f926 \u200 d\ u2642 \ufe0f,1
Tumse zyada bekar insaan maine kabhi nahi dekha \U0001 f624,1
Tu hamesha har cheez mein fail hi rahega \U0001f44 e,1
Jitna bhi try kar le tu kabhi successful nahi hoga \U0001 f921,1
Tumhari zindagi hi joke hai \U0001f602,1
Tere jaise bewakoof logo ka koi future nahi hai \U0001 f926 \u200 d\ u2640 \ufe0f,1
Tujhse kuch bhi expect karna hi galti hai \U0001f644,1
Apna muh band rakha kar tu kuch nahi jaanta \U0001 f910,1
Tum bas attention ke liye faltu drama karte ho \U0001f644,1
Tujhe samajh kab aayegi ki tu kitna dumb hai  \U0001 f611,1
Shakal se hi lagta hai ke kuch kaam ka nahi karega \U0001f60 f,1
Har baar tu bas time waste karta hai \ u23f3,1
Tu kabhi kuch useful kaam nahi karega \U0001 f573 \uf e0f,1
Tumhara sense of humor toh bilkul dead hai \U0001f636,1
Lagta hai tumhari akal ghaas charne gayi hai \U0001f411,1
Itni bewakoofi kaise hoti hai kisi mein  \U0001 f926 \u200 d\ u2642 \ufe0f,1
Har baat mein ulti seedhi baatein hi karte ho \U0001 f937 \u200 d\ u2642 \uf e0f,1
Tujhe toh basics bhi nahi aate \U0001f644,1
Tu bas ek free ka comedian hai sabko hasaane ke liye \U0001 f921,1
Tujhse baat karna mere waqt ki barbaadi hai \ u23f0,1
Tujhe social media ka license kaise mil gaya  \U0001 f612,1
Tu bas ek failure hai kabhi kuch nahi banega \U0001 f6 ab,1
Tumhe itna samajhne mein kitna time lagega ki tum useless ho  \ u23f3,1
Tere jaise log duniya ka bojh hain \U0001 f422,1
Tu bas ek attention seeker hai aur kuch nahi \U0001 f624,1
Har baat mein tu bas faltu ka drama karta hai \U0001 f3 ad,1
Tujhse kuch bhi expect karna bilkul bekaar hai \U0001 f611,1
Tere jaise bekaar insaan se kabhi kuch nahi hoga \U0001 f6 ab,1
Tujhe toh basics bhi nahi pata phir bhi expert banne ka dikhawa kar raha hai \U0001 f914,1
Tujhse zyada annoying insaan maine kabhi nahi dekha \U0001 f621,1
Tumhari soch bilkul bekar hai tumhe kuch samajh hi nahi aati \U0001f92 f,1
Har baar tum bas apni stupidity dikhate ho \U0001 f926,1
Tere jaisa gadha kabhi nahi dekha \U0001 f434,1
Tu jitna bhi try karle kabhi successful nahi hoga \U0001 f422,1
Lagta hai tu dimag ghar bhool gaya hai \U0001f92 f,1
Har baat mein faltu ka drama tu kab sudhrega  \U0001 f612,1
Tujhse baat karna bilkul bekaar hai tu kuch samajh nahi sakta \U0001 f910,1
Shakal se hi lagta hai ki tu bewakoof hai \U0001f644,1
Tere jaise dumb log ka kuch nahi ho sakta \U0001 f926 \u200 d\ u2642 \uf e0f,1
Tu kabhi kuch seekhne ki koshish karega ya bas bewakoofi karta rahega  \U0001 f914,1
Har baar tujhe samjhane ka koi fayda nahi hai \U0001 f937 \u200 d\ u2640 \ufe0f,1
Tujhe dekh kar hi lagta hai tu kabhi nahi sudhrega \U0001f644,1
Tere jaise loser se kya hi expect kar sakte hain \U0001 f937 \u200 d\ u2642 \uf e0f,1
Tujhe sharam nahi aati itni bakwas karte ho \U0001 f921,1
Tu kabhi kuch accha karne ka try karega ya bas bekaar rahega  \U0001 f611,1
Teri life bilkul waste hai kuch nahi kar sakta \U0001 f926,1
Tujhe toh koi seriously nahi leta \U0001f602,1
Tere jaise logo ka sirf mazak hi ban sakta hai \U0001f60 f,1
Tu bas ek online troll hai aur kuch nahi \U0001 f921,1
Shakal dekh aur apni aukat samajh \U0001f644,1
Tujhse baat karna bilkul waste of time hai \ u23f3,1
Itni stupid baatein kaise kar leta hai tu  \U0001 f926 \u200 d\ u2642 \ufe0f,1
Tujhe dekh kar lagta hai ki duniya mein kuch log sirf bekaar hi hote hain \U0001 f937 \u200 d\ u2640 \ufe0f,1
Tu jitna try karle tu kabhi kuch nahi banega \U0001 f921,1
Bas faltu ka bakwas karta hai kuch kaam ka nahi \U0001 f926,1
Tu toh bilkul zero hai kuch samajh nahi sakta \U0001 f611,1
Tere jaise log sirf mazak ke layak hain \U0001 f921,1
Shakal dekh apni aur apne actions dekh bilkul waste \U0001 f612,1
Kya bakwas karta rehta hai hamesha \U0001f644,1
Tujhe toh life mein koi purpose hi nahi hai \U0001f602,1
Tu bas online dhindora peet raha hai kuch kaam ka nahi \U0001f60 f,1
Tere jaise losers ko toh kabhi koi seriously nahi leta \U0001 f937 \u200 d\ u2642 \uf e0f,1
Shakal se hi loser lagta hai tu \U0001 f921,1
Bas faltu ka drama karta rehta hai hamesha \U0001 f612,1
Tu kabhi kuch useful nahi karega \U0001 f573 \uf e0f,1
Har time tu bas time waste karta hai \ u23f3,1
Tere jaise gadhe se baat karna bilkul bekaar hai \U0001 f434,1
Tu bas ek joke hai aur kuch nahi \U0001f602,1
Teri zindagi ka koi matlab nahi hai \U0001 f612,1
Tujhse dosti karke time waste kar diya maine \U0001 f611,1
Tere se baat karne ka koi fayda nahi hai \U0001 f937 \u200 d\ u2642 \uf e0f,1
Tujhse samajhne ki umeed rakhna hi bekaar hai \U0001 f921,1
Tu bilkul worthless hai kuch kaam ka nahi \U0001 f611,1
Tujhe lagta hai tu cool hai par tu sirf ek joke hai \U0001 f921,1
Shakal dekh apni aur baat mat kar \U0001 f910,1
Bas faltu ka attention lene ke liye bakwas karta hai tu \U0001f644,1
Tere jaise logo ka sirf mazak ban sakta hai \U0001f602,1
Tu jitna bhi try karle kabhi kuch nahi hoga \U0001 f422,1
Tere jaise losers ko toh koi seriously nahi leta \U0001 f611,1
Tujhse dosti karke maine galti kar di \U0001 f624,1
Tere jaise gadhe se baat karke sirf time waste hota hai \U0001 f434,1
Tujhe samjhane ka koi fayda nahi hai \U0001f644,1
Bas faltu ki baatein karta hai tu hamesha \U0001 f921,1
Teri life bilkul bakwas hai \U0001 f926,1
Tujhse kuch seekhna toh bilkul bekaar hai \U0001 f611,1
Shakal se hi loser lagta hai tu \U0001 f926 \u200 d\ u2642 \uf e0f,1
Tu jitna bhi try karle tu kabhi kuch nahi banega \U0001 f921,1
Har baat mein tu bas faltu ka drama karta hai \U0001 f3 ad,1
Tujhe life mein kuch nahi pata bas bakwas karta hai \U0001 f914,1
Tere jaise gadhe ko toh kisi ne seriously nahi liya hoga \U0001f602,1
Tu bas ek troll hai aur kuch nahi \U0001 f921,1
Shakal dekh apni aur apne actions dekh bilkul bekaar \U0001 f612,1
Har baat mein faltu ka drama karta hai tu \U0001f644,1
Tere jaise losers ko toh kabhi koi seriously nahi leta \U0001 f921,1
Bas faltu ka attention lene ke liye bakwas karta hai tu \U0001 f926 \u200 d\ u2642 \uf e0f,1
Tere jaise logo ka koi future nahi hai \U0001 f611,1
Shakal dekh apni aur apna aukat samajh \U0001 f910,1
Tu bas ek free ka comedian hai sabko hasaane ke liye \U0001 f921,1
Tu toh bilkul dumb hai \U0001 f611,1
Hamesha faltu ki baatein karta hai \U0001 f926 \u200 d\ u2642 \uf e0f,1
Teri soch itni chhoti hai bilkul buddhu lagta hai \U0001 f624,1
Shakal se hi loser lagta hai tu \U0001f602,1
Tujhse toh kuch expect karna hi galti hai \U0001 f937 \u200 d\ u2640 \ufe0f,1
Tu kabhi successful nahi hoga \U0001 f422,1
Tujhe toh samajhne mein hi problem hai \U0001 f612,1
Apni shakal dekhi hai kabhi  \U0001 f921,1
Tere jaise dumb log zindagi mein kuch nahi kar sakte \U0001 f926,1
Tu sirf drama karta hai kaam ka kuch nahi hai \U0001 f611,1
Lagta hai akal baantte time tu wahan nahi tha \U0001f92 f,1
Hamesha faltu ki tension deta hai tu \U0001 f612,1
Tere baat karne ka style bhi annoying hai \U0001 f624,1
Tu sirf bakwas kar sakta hai kaam ka kuch nahi \U0001 f422,1
Har baat mein tu ulta hi sochta hai \U0001f644,1
Tujhe samajh kab aayegi ki tu kitna bewakoof hai  \U0001 f926,1
Tujhe dekh ke lagta hai ki tu social media ka mazak bana raha hai \U0001f602,1
Tere jaise log bas faltu attention ke liye yeh sab karte hain \U0001f644,1
Tu bas ek natak karne wala hai asli mein kuch nahi kar sakta \U0001 f3 ad,1
Tere jaise loser se baat karne ka koi fayda nahi \U0001 f937 \u200 d\ u2642 \uf e0f,1
Har baat mein teri faltu ki bakwaas hoti hai \U0001 f910,1
Tujhe sharam nahi aati itni stupid baatein karte hue  \U0001 f644,1
Tere jaise gadho ka kuch nahi ho sakta \U0001 f434,1
Apni soch ko upgrade kar bilkul bakwaas soch hai \U0001 f612,1
Tujhe apne baare mein itna attitude kis baat ka hai  \U0001 f921,1
Har time bakwaas karta rehta hai tu \U0001 f611,1
Tere jaise log bas doosron ka time waste karte hain \U0001 f612,1
Tu apni bakwaas kab band karega  \U0001 f937 \u200 d\ u2642 \ufe0f,1
Shakal dekh apni phir bakwas karna \U0001f60 f,1
Tu jitna try karle kabhi kuch nahi banega \U0001 f921,1
Tere jaise loser ko koi seriously nahi leta \U0001f602,1
Hamesha faltu ka attitude dikhata hai tu \U0001 f921,1
Tujhse toh acchi baatein expect karna hi galti hai \U0001 f624,1
Lagta hai tu zindagi mein kabhi nahi sudhrega \U0001 f926,1
Tere jaise log sirf mazak banne ke liye hi baithe hain \U0001 f611,1
Tu kabhi koi sensible baat nahi karega kya  \U0001 f624,1
Tere jaise gadhe se dosti karke time waste kar diya \U0001 f434,1
Tu bas ek online troll hai aur kuch nahi \U0001 f921,1
Itni bekaar soch teri kabhi kuch samajh nahi sakta \U0001 f612,1
Tere jaise logo se kabhi kuch accha nahi ho sakta \U0001 f6 ab,1
Har baar teri stupidity dikhayi deti hai \U0001 f926 \u200 d\ u2642 \uf e0f,1
Tere jaise losers ke liye life mein koi chance nahi hai \U0001 f422,1
Bas faltu ki bakwaas karta hai tu aur kuch nahi \U0001 f573 \uf e0f,1
Tujhe lagta hai tu cool hai but tu sirf ek joke hai \U0001 f921,1
Tere liye har baat sirf ek joke hai \U0001f60 f,1
Tujhse kuch accha expect karna bekaar hai \U0001f602,1
Tu social media pe kyun hai  Bas faltu ka time waste \U0001 f611,1
Har baat mein tu ulta hi sochta hai \U0001 f914,1
Tere jaisa loser duniya mein aur koi nahi \U0001 f921,1
Teri shakal aur baatein dono hi irritating hain \U0001 f624,1
Tere paas samajh nahi hai bas faltu ka drama hai \U0001 f3 ad,1
Shakal dekh apni tu bilkul joke lagta hai \U0001 f921,1
Tu bas ek troll hai koi kaam ka nahi \U0001 f921,1
Tere se baat kar ke koi sense nahi banata \U0001 f926 \u200 d\ u2640 \ufe0f,1
Tu kabhi kuch seekhne ki koshish karega ya bas yeh natak karta rahega  \U0001 f937 \u200 d\ u2642 \ufe0f,1
Tujhse dosti karna mera sabse bada mistake tha \U0001 f611,1
Tere jaise loser ke liye koi hope nahi hai \U0001 f422,1
Tere se toh mera mood aur kharab ho jata hai \U0001 f612,1
Tu hamesha faltu ka drama karta hai \U0001 f3 ad,1
Har time bakwaas karta rehta hai tu kabhi chup nahi \U0001 f624,1
Tu apni zindagi ka focus kabhi samjhega  \U0001 f612,1
Tere jaise gadhe ko samajhna impossible hai \U0001 f434,1
Har time tu sirf faltu ki bakwaas karta rehta hai \U0001 f910,1
Itni chhoti soch hai teri tu kabhi grow nahi karega \U0001 f937 \u200 d\ u2642 \uf e0f,1
Tujhse toh baat karne ka koi fayda nahi \U0001f602,1
Tujhe itna bakwaas kaise lagta hai  \U0001 f921,1
Tujhse baat karke mera mood off ho jata hai \U0001 f624,1
Tere jaise dumb log kabhi life mein kuch nahi karenge \U0001 f422,1
Har baat mein teri stupidity dikhayi deti hai \U0001 f926,1
Tere jaise logo se koi umeed nahi hai \U0001f644,1
Tu bas ek joker hai aur kuch nahi \U0001 f921,1
Tujhe lagta hai tu smart hai  Hahaha \U0001 f923,1
Shakal dekh apni phir baat kar \U0001f60 f,1
Har time bas faltu ke arguments karta hai tu \U0001 f910,1
Tujhe samajhne mein sabko time waste ho jata hai \ u23f3,1
Tere jaise log sirf tension dete hain \U0001 f612,1
Tu bas ek attention seeker hai aur kuch nahi \U0001 f921,1
Tujhse samajhne ki umeed hi bekaar hai \U0001f602,1
Tere jaise losers ka life mein kuch nahi ho sakta \U0001 f422,1
Tere ko samajh nahi aati bas bakwaas karta hai \U0001 f926,1
Har baat mein tu sirf natak karta hai \U0001 f3 ad,1
Shakal se hi tu loser lagta hai \U0001 f611,1
Tere jaise logo ko life mein koi chance nahi hai \U0001 f6 ab,1
Bas faltu ka drama karta rehta hai tu \U0001 f921,1
Tujhe dekh ke lagta hai tu sirf mazak banane ke liye hai \U0001 f923,1
Tere paas koi sense nahi hai bas faltu ka attitude hai \U0001 f612,1
Tujhse baat karke mera dimag kharab ho jata hai \U0001f92 f,1
Tujhse samajhne ki umeed hi bekaar hai \U0001f602,1
Har time tu sirf faltu ki attention leta hai \U0001 f921,1
Tere jaise losers ko life mein koi chance nahi hai \U0001 f422,1
Tujhe samajhna impossible hai tu sirf bakwas karta hai \U0001 f611,1
Tere jaise logo ka sirf mazak ban sakta hai \U0001 f923,1
Tere bakwaas se toh sabko headache ho jata hai \U0001f92 f,1
Tere se baat kar ke time waste kar diya maine \ u23f3,1
Tu hamesha faltu ki natak karta rehta hai \U0001 f3 ad,1
Tere jaise gadho ka kuch nahi ho sakta \U0001 f434,1
Tere jaisa loser duniya mein aur koi nahi \U0001f602,1
Tere se baat kar ke mera mood aur kharab ho jata hai \U0001 f612,1
Tere jaise logo ko koi seriously nahi leta \U0001 f921,1
Tujhe samajhna aur bakwas sunna ek hi baat hai \U0001 f926,1
Tere jaise log kabhi life mein successful nahi hote \U0001 f624,1
Tujhse baat karke sirf time waste hota hai \ u23f3,1
Tu kabhi kuch useful nahi karega \U0001 f573 \uf e0f,1
Tere ko kuch samajh nahi aata bas faltu ka natak karta hai \U0001 f611,1
Tujhe sharam nahi aati  Hamesha bakwaas karta hai \U0001f644,1
Tujhse baat karna bilkul waste of time hai \U0001 f937 \u200 d\ u2642 \uf e0f,1
Tujhe lagta hai tu smart hai par tu sirf joke hai \U0001 f921,1
Tere bakwaas se sab pareshan ho gaye hain \U0001 f624,1
Tujhe samajhna impossible hai tu kabhi nahi sudhrega \U0001 f611,1
Tu bas ek natak karne wala joker hai \U0001 f921,1
Tujhse accha toh kisi se baat karna hai \U0001f602,1
Tujhse samajhne ka koi fayda nahi hai tu sirf bakwas karta hai \U0001 f910,1
